C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)CCC4=CC(=C(C=C4)F)F,17.0
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)COC4=C(C=C(C=C4)Cl)Cl,17.0
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)CCl)NC(=O)OCC1=CC=CC=C1,17.0
CC(C)CC(C(=O)NN(CC1CCNC1=O)C(=O)CCl)NC(=O)OCC2=CC=CC=C2,17.0
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)CCl)NC(=O)C1=CC2=C(N1)N=CC=C2,17.0
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=CC2=C(N1)C=CC=C2OC,17.0
C1CC1CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C2=CC3=CC=CC=C3N2,17.0
CC1(CC1)CC(C(=O)NN(CC2CCNC2=O)C(=O)C(F)Cl)NC(=O)C3=NOC(=C3)C(F)(F)F,17.0
C1CNC(=O)C1CN(C(=O)C(F)Cl)NC(=O)C(CC23CC(C2)C3)NC(=O)C4=NOC(=C4)C(F)F,94.0
CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N,18.0
C1C(C(=O)NC(=O)N1)C2=CC(C(=O)N(C2=O)C3=CN=CC=C3)C4=CC(=CC(=C4)Cl)OCC5=CC=CC=C5Cl,18.0
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2(CCN(CC2)C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,18.0
CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC(=C3OC)F,18.0
CC1(C2C1C(N(C2)C(=O)COC3=CC(=CC(=C3)F)F)C(=O)NC(CC4CCNC4=O)C=O)C,19.0
CC1(C2C1C(N(C2)C(=O)COC3=CC=C(C=C3)Cl)C(=O)NC(CC4CCNC4=O)C=O)C,19.0
CC1=CC(=NC(=C1C(=O)OCC(=O)C(CC2CCCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC)C)C,201.0
C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=CC=C(C=C4)C5=CN=CN5,68.0
CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C(=CC(=C3OC)F)F,19.0
CC1(C2C1C(N(C2)C(=O)COC3=CC(=CC(=C3)F)F)C(=O)NC(CC4CCNC4=O)C=O)C,19.0
